tick,ep,t,x,y,z,roll,pitch,yaw,u0,u1,u2,u3,goal,gates
207,0,1.0350,-8.0763,5.8511,2.0376,0.0095,0.0134,1.7464,-0.5830,0.4170,-0.5830,0.4170,0,0
208,0,1.0400,-8.0763,5.8510,2.0378,0.0093,0.0160,1.7432,-0.5830,0.4170,-0.5830,0.4170,0,0
209,0,1.0450,-8.0764,5.8510,2.0381,0.0092,0.0191,1.7440,0.2895,-0.4454,0.3272,-0.4973,0,0
210,0,1.0500,-8.0765,5.8509,2.0383,0.0092,0.0221,1.7500,0.4170,-0.5830,0.4170,-0.5830,0,0
211,0,1.0550,-8.0766,5.8509,2.0386,0.0094,0.0250,1.7611,0.4170,-0.5830,0.4170,-0.5830,0,0
212,0,1.0600,-8.0766,5.8508,2.0388,0.0093,0.0281,1.7690,-0.5829,0.0550,-0.5763,0.0294,0,0
213,0,1.0650,-8.0767,5.8508,2.0390,0.0091,0.0313,1.7718,-0.5830,0.4170,-0.5830,0.4170,0,0
214,0,1.0700,-8.0768,5.8508,2.0392,0.0087,0.0346,1.7694,-0.5830,0.4170,-0.5830,0.4170,0,0
215,0,1.0750,-8.0769,5.8507,2.0394,0.0085,0.0378,1.7713,0.3480,-0.4910,0.3472,-0.4890,0,0
216,0,1.0800,-8.0769,5.8507,2.0396,0.0085,0.0409,1.7784,0.4170,-0.5830,0.4170,-0.5830,0,0
217,0,1.0850,-8.0770,5.8507,2.0399,0.0087,0.0440,1.7906,0.4170,-0.5830,0.4170,-0.5830,0,0
218,0,1.0900,-8.0771,5.8508,2.0401,0.0086,0.0471,1.7977,-0.5830,0.4170,-0.5830,0.4170,0,0
219,0,1.0950,-8.0772,5.8508,2.0404,0.0084,0.0503,1.7996,-0.5830,0.4170,-0.5830,0.4170,0,0
220,0,1.1000,-8.0772,5.8508,2.0407,0.0078,0.0536,1.7964,-0.5830,0.4170,-0.5830,0.4170,0,0
221,0,1.1050,-8.0773,5.8509,2.0410,0.0075,0.0564,1.7964,0.2046,-0.4588,0.1723,-0.4148,0,0
222,0,1.1100,-8.0774,5.8510,2.0412,0.0075,0.0591,1.8015,0.4170,-0.5830,0.4170,-0.5830,0,0
223,0,1.1150,-8.0775,5.8510,2.0415,0.0078,0.0618,1.8118,0.4170,-0.5830,0.4170,-0.5830,0,0
224,0,1.1200,-8.0776,5.8511,2.0418,0.0079,0.0643,1.8178,-0.5702,0.2405,-0.5830,0.2776,0,0
225,0,1.1250,-8.0776,5.8513,2.0421,0.0078,0.0668,1.8186,-0.5830,0.4170,-0.5830,0.4170,0,0
226,0,1.1300,-8.0777,5.8514,2.0424,0.0072,0.0694,1.8143,-0.5830,0.4170,-0.5830,0.4170,0,0
227,0,1.1350,-8.0778,5.8515,2.0427,0.0071,0.0718,1.8151,0.4170,-0.5830,0.4167,-0.5715,0,0
228,0,1.1400,-8.0779,5.8517,2.0430,0.0073,0.0742,1.8210,0.4170,-0.5830,0.4170,-0.5830,0,0
229,0,1.1450,-8.0780,5.8519,2.0433,0.0080,0.0766,1.8321,0.4170,-0.5830,0.4170,-0.5760,0,0
230,0,1.1500,-8.0781,5.8521,2.0436,0.0083,0.0790,1.8381,-0.5830,0.4170,-0.5830,0.4170,0,0
231,0,1.1550,-8.0782,5.8523,2.0440,0.0081,0.0814,1.8389,-0.5830,0.4170,-0.5830,0.4170,0,0
232,0,1.1600,-8.0783,5.8526,2.0442,0.0077,0.0831,1.8379,-0.4025,-0.1432,-0.4804,-0.0905,0,0
233,0,1.1650,-8.0784,5.8528,2.0445,0.0078,0.0848,1.8422,0.4170,-0.5830,0.4170,-0.5830,0,0
234,0,1.1700,-8.0785,5.8531,2.0448,0.0082,0.0864,1.8516,0.4170,-0.5830,0.4170,-0.5830,0,0
235,0,1.1750,-8.0786,5.8534,2.0450,0.0088,0.0875,1.8632,0.0766,-0.3993,0.0219,-0.3536,0,0
236,0,1.1800,-8.0787,5.8538,2.0453,0.0090,0.0886,1.8697,-0.5830,0.4170,-0.5830,0.4170,0,0
237,0,1.1850,-8.0789,5.8541,2.0456,0.0087,0.0898,1.8710,-0.5830,0.4170,-0.5830,0.4170,0,0
238,0,1.1900,-8.0790,5.8545,2.0458,0.0081,0.0906,1.8693,-0.5433,-0.0093,-0.5830,0.0212,0,0
239,0,1.1950,-8.0791,5.8549,2.0459,0.0079,0.0914,1.8728,0.4170,-0.5830,0.4170,-0.5830,0,0
240,0,1.2000,-8.0793,5.8553,2.0461,0.0082,0.0921,1.8815,0.4170,-0.5830,0.4170,-0.5830,0,0
241,0,1.2050,-8.0794,5.8557,2.0464,0.0090,0.0923,1.8946,0.3638,-0.5401,0.3243,-0.5018,0,0
242,0,1.2100,-8.0795,5.8562,2.0466,0.0092,0.0926,1.9026,-0.5830,0.4170,-0.5830,0.4170,0,0
243,0,1.2150,-8.0797,5.8567,2.0468,0.0090,0.0930,1.9054,-0.5830,0.4170,-0.5830,0.4170,0,0
244,0,1.2200,-8.0799,5.8572,2.0471,0.0083,0.0934,1.9030,-0.5830,0.4170,-0.5830,0.4170,0,0
245,0,1.2250,-8.0800,5.8577,2.0473,0.0081,0.0937,1.9058,0.4170,-0.5830,0.4170,-0.5818,0,0
246,0,1.2300,-8.0802,5.8582,2.0476,0.0083,0.0940,1.9138,0.4170,-0.5830,0.4170,-0.5830,0,0
247,0,1.2350,-8.0804,5.8588,2.0478,0.0091,0.0943,1.9269,0.4170,-0.5830,0.4170,-0.5830,0,0
248,0,1.2400,-8.0805,5.8594,2.0481,0.0093,0.0945,1.9348,-0.5830,0.4170,-0.5830,0.4170,0,0
249,0,1.2450,-8.0807,5.8600,2.0484,0.0091,0.0949,1.9376,-0.5830,0.4170,-0.5830,0.4170,0,0
250,0,1.2500,-8.0809,5.8607,2.0487,0.0084,0.0952,1.9352,-0.5830,0.4170,-0.5830,0.4170,0,0
251,0,1.2550,-8.0811,5.8613,2.0490,0.0079,0.0952,1.9357,0.1226,-0.4568,0.0824,-0.4190,0,0
252,0,1.2600,-8.0813,5.8620,2.0493,0.0079,0.0951,1.9412,0.4170,-0.5830,0.4170,-0.5830,0,0
253,0,1.2650,-8.0815,5.8627,2.0496,0.0085,0.0949,1.9520,0.4170,-0.5830,0.4170,-0.5830,0,0
254,0,1.2700,-8.0818,5.8635,2.0498,0.0087,0.0946,1.9590,-0.5678,0.1374,-0.5830,0.1590,0,0
255,0,1.2750,-8.0820,5.8642,2.0501,0.0084,0.0943,1.9608,-0.5830,0.4170,-0.5830,0.4170,0,0
256,0,1.2800,-8.0822,5.8650,2.0503,0.0076,0.0940,1.9575,-0.5830,0.4170,-0.5830,0.4170,0,0
257,0,1.2850,-8.0825,5.8658,2.0506,0.0072,0.0935,1.9591,0.4044,-0.5799,0.3748,-0.5584,0,0
258,0,1.2900,-8.0827,5.8666,2.0509,0.0074,0.0929,1.9659,0.4170,-0.5830,0.4170,-0.5830,0,0
259,0,1.2950,-8.0830,5.8675,2.0512,0.0080,0.0922,1.9778,0.4170,-0.5830,0.4170,-0.5815,0,0
260,0,1.3000,-8.0832,5.8683,2.0515,0.0081,0.0916,1.9846,-0.5830,0.4170,-0.5830,0.4170,0,0
261,0,1.3050,-8.0835,5.8692,2.0518,0.0078,0.0911,1.9862,-0.5830,0.4170,-0.5830,0.4170,0,0
262,0,1.3100,-8.0838,5.8701,2.0520,0.0071,0.0903,1.9850,-0.5474,-0.0219,-0.5830,-0.0093,0,0
263,0,1.3150,-8.0841,5.8711,2.0522,0.0068,0.0894,1.9889,0.4170,-0.5830,0.4170,-0.5830,0,0
264,0,1.3200,-8.0844,5.8720,2.0525,0.0070,0.0886,1.9980,0.4170,-0.5830,0.4170,-0.5830,0,0
265,0,1.3250,-8.0846,5.8730,2.0527,0.0075,0.0874,2.0108,0.2377,-0.5040,0.2033,-0.4909,0,0
266,0,1.3300,-8.0850,5.8740,2.0529,0.0074,0.0863,2.0184,-0.5830,0.4170,-0.5830,0.4170,0,0
267,0,1.3350,-8.0853,5.8750,2.0532,0.0070,0.0852,2.0209,-0.5830,0.4170,-0.5830,0.4170,0,0
268,0,1.3400,-8.0856,5.8760,2.0534,0.0060,0.0841,2.0184,-0.5830,0.3753,-0.5830,0.3731,0,0
269,0,1.3450,-8.0859,5.8771,2.0537,0.0056,0.0831,2.0211,0.4170,-0.5830,0.4170,-0.5830,0,0
270,0,1.3500,-8.0863,5.8781,2.0539,0.0055,0.0820,2.0289,0.4170,-0.5830,0.4170,-0.5830,0,0
271,0,1.3550,-8.0866,5.8792,2.0542,0.0059,0.0808,2.0419,0.4170,-0.5830,0.4170,-0.5830,0,0
272,0,1.3600,-8.0870,5.8803,2.0545,0.0059,0.0797,2.0498,-0.5830,0.4170,-0.5830,0.4170,0,0
273,0,1.3650,-8.0873,5.8814,2.0548,0.0054,0.0786,2.0525,-0.5830,0.4170,-0.5830,0.4170,0,0
274,0,1.3700,-8.0877,5.8826,2.0551,0.0045,0.0775,2.0500,-0.5830,0.4170,-0.5830,0.4170,0,0
275,0,1.3750,-8.0881,5.8838,2.0554,0.0041,0.0765,2.0527,0.4170,-0.5830,0.4170,-0.5830,0,0
276,0,1.3800,-8.0884,5.8849,2.0557,0.0040,0.0754,2.0605,0.4170,-0.5830,0.4170,-0.5830,0,0
277,0,1.3850,-8.0888,5.8861,2.0561,0.0043,0.0742,2.0735,0.4170,-0.5830,0.4170,-0.5830,0,0
278,0,1.3900,-8.0892,5.8874,2.0564,0.0042,0.0731,2.0813,-0.5830,0.4170,-0.5830,0.4170,0,0
279,0,1.3950,-8.0897,5.8886,2.0568,0.0038,0.0720,2.0840,-0.5830,0.4170,-0.5830,0.4170,0,0
280,0,1.4000,-8.0901,5.8898,2.0572,0.0029,0.0709,2.0815,-0.5830,0.4170,-0.5830,0.4170,0,0
281,0,1.4050,-8.0905,5.8911,2.0575,0.0018,0.0699,2.0739,-0.5830,0.4170,-0.5830,0.4170,0,0
282,0,1.4100,-8.0909,5.8924,2.0579,0.0009,0.0690,2.0709,0.3235,-0.5653,0.3475,-0.5830,0,0
283,0,1.4150,-8.0914,5.8937,2.0583,0.0005,0.0682,2.0731,0.4170,-0.5830,0.4170,-0.5830,0,0
284,0,1.4200,-8.0918,5.8950,2.0587,0.0003,0.0673,2.0805,0.4170,-0.5830,0.4170,-0.5830,0,0
285,0,1.4250,-8.0923,5.8963,2.0591,-0.0001,0.0664,2.0827,-0.5830,0.4170,-0.5830,0.4170,0,0
286,0,1.4300,-8.0928,5.8977,2.0595,-0.0009,0.0656,2.0798,-0.5830,0.4170,-0.5830,0.4170,0,0
287,0,1.4350,-8.0932,5.8990,2.0600,-0.0021,0.0647,2.0717,-0.5830,0.4170,-0.5830,0.4170,0,0
288,0,1.4400,-8.0937,5.9004,2.0604,-0.0029,0.0638,2.0687,0.4170,-0.5826,0.4170,-0.5830,0,0
289,0,1.4450,-8.0942,5.9018,2.0609,-0.0034,0.0630,2.0710,0.4170,-0.5830,0.4170,-0.5830,0,0
290,0,1.4500,-8.0947,5.9032,2.0613,-0.0035,0.0621,2.0783,0.4170,-0.5830,0.4170,-0.5830,0,0
291,0,1.4550,-8.0952,5.9046,2.0618,-0.0034,0.0613,2.0908,0.4170,-0.5830,0.4170,-0.5830,0,0
292,0,1.4600,-8.0957,5.9060,2.0623,-0.0036,0.0605,2.0982,-0.5830,0.4170,-0.5830,0.4170,0,0
293,0,1.4650,-8.0963,5.9074,2.0628,-0.0040,0.0596,2.1004,-0.5830,0.4170,-0.5830,0.4170,0,0
294,0,1.4700,-8.0968,5.9089,2.0633,-0.0048,0.0587,2.0975,-0.5830,0.4170,-0.5830,0.4170,0,0
295,0,1.4750,-8.0974,5.9104,2.0639,-0.0053,0.0579,2.0997,0.4170,-0.5830,0.4170,-0.5830,0,0
296,0,1.4800,-8.0979,5.9118,2.0644,-0.0055,0.0570,2.1070,0.4170,-0.5830,0.4170,-0.5830,0,0
297,0,1.4850,-8.0985,5.9133,2.0649,-0.0054,0.0562,2.1196,0.4170,-0.5830,0.4170,-0.5830,0,0
298,0,1.4900,-8.0990,5.9148,2.0655,-0.0056,0.0554,2.1269,-0.5830,0.4170,-0.5830,0.4170,0,0
299,0,1.4950,-8.0996,5.9163,2.0661,-0.0060,0.0545,2.1291,-0.5830,0.4170,-0.5830,0.4170,0,0
300,0,1.5000,-8.1002,5.9178,2.0667,-0.0068,0.0536,2.1262,-0.5830,0.4170,-0.5830,0.4170,0,0
301,0,1.5050,-8.1008,5.9194,2.0672,-0.0078,0.0527,2.1181,-0.5830,0.4170,-0.5830,0.4170,0,0
302,0,1.5100,-8.1014,5.9209,2.0678,-0.0086,0.0521,2.1130,0.0072,-0.5500,0.0507,-0.5830,0,0
303,0,1.5150,-8.1020,5.9225,2.0683,-0.0091,0.0516,2.1132,0.4170,-0.5830,0.4170,-0.5830,0,0
304,0,1.5200,-8.1026,5.9240,2.0688,-0.0094,0.0512,2.1184,0.4170,-0.5830,0.4170,-0.5830,0,0
305,0,1.5250,-8.1033,5.9256,2.0693,-0.0100,0.0508,2.1197,-0.5830,0.2082,-0.5830,0.1929,0,0
306,0,1.5300,-8.1039,5.9272,2.0698,-0.0108,0.0504,2.1158,-0.5830,0.4170,-0.5830,0.4170,0,0
307,0,1.5350,-8.1045,5.9288,2.0703,-0.0119,0.0498,2.1067,-0.5830,0.4170,-0.5830,0.4170,0,0
308,0,1.5400,-8.1052,5.9303,2.0708,-0.0125,0.0496,2.1025,0.3488,-0.5790,0.3916,-0.5830,0,0
309,0,1.5450,-8.1059,5.9319,2.0713,-0.0129,0.0495,2.1035,0.4170,-0.5830,0.4170,-0.5830,0,0
310,0,1.5500,-8.1065,5.9336,2.0719,-0.0130,0.0494,2.1097,0.4170,-0.5830,0.4170,-0.5830,0,0
311,0,1.5550,-8.1072,5.9352,2.0724,-0.0128,0.0494,2.1209,0.4170,-0.5830,0.4170,-0.5814,0,0
312,0,1.5600,-8.1079,5.9368,2.0730,-0.0127,0.0491,2.1271,-0.5830,0.3839,-0.5830,0.4170,0,0
313,0,1.5650,-8.1086,5.9385,2.0735,-0.0129,0.0488,2.1282,-0.5830,0.4170,-0.5830,0.4170,0,0
314,0,1.5700,-8.1093,5.9401,2.0741,-0.0133,0.0483,2.1242,-0.5830,0.4044,-0.5830,0.4170,0,0
315,0,1.5750,-8.1100,5.9418,2.0747,-0.0134,0.0479,2.1253,0.4170,-0.5830,0.4170,-0.5823,0,0
316,0,1.5800,-8.1108,5.9434,2.0753,-0.0132,0.0476,2.1315,0.4170,-0.5830,0.4170,-0.5830,0,0
317,0,1.5850,-8.1115,5.9451,2.0759,-0.0129,0.0473,2.1429,0.4170,-0.5830,0.4170,-0.5830,0,0
318,0,1.5900,-8.1123,5.9468,2.0765,-0.0127,0.0469,2.1492,-0.5830,0.4072,-0.5830,0.4170,0,0
319,0,1.5950,-8.1130,5.9485,2.0772,-0.0127,0.0464,2.1503,-0.5830,0.4170,-0.5830,0.4170,0,0
320,0,1.6000,-8.1138,5.9502,2.0778,-0.0130,0.0459,2.1463,-0.5830,0.4108,-0.5830,0.4170,0,0
321,0,1.6050,-8.1146,5.9519,2.0785,-0.0134,0.0452,2.1371,-0.5830,0.4170,-0.5830,0.4170,0,0
322,0,1.6100,-8.1153,5.9536,2.0791,-0.0137,0.0448,2.1322,0.2465,-0.5716,0.2659,-0.5830,0,0
323,0,1.6150,-8.1161,5.9553,2.0797,-0.0137,0.0445,2.1325,0.4170,-0.5830,0.4170,-0.5830,0,0
324,0,1.6200,-8.1169,5.9570,2.0804,-0.0135,0.0442,2.1379,0.4170,-0.5830,0.4170,-0.5830,0,0
325,0,1.6250,-8.1177,5.9588,2.0810,-0.0135,0.0439,2.1383,-0.5830,0.4137,-0.5830,0.4022,0,0
326,0,1.6300,-8.1186,5.9605,2.0817,-0.0138,0.0436,2.1334,-0.5830,0.4170,-0.5830,0.4170,0,0
327,0,1.6350,-8.1194,5.9623,2.0824,-0.0144,0.0432,2.1235,-0.5830,0.4123,-0.5830,0.4050,0,0
328,0,1.6400,-8.1202,5.9640,2.0831,-0.0147,0.0429,2.1187,0.4170,-0.5830,0.4170,-0.5830,0,0
329,0,1.6450,-8.1211,5.9658,2.0838,-0.0148,0.0426,2.1191,0.4170,-0.5830,0.4170,-0.5830,0,0
330,0,1.6500,-8.1219,5.9676,2.0845,-0.0147,0.0425,2.1246,0.4170,-0.5830,0.4170,-0.5830,0,0
331,0,1.6550,-8.1228,5.9694,2.0852,-0.0144,0.0424,2.1353,0.4170,-0.5830,0.4170,-0.5830,0,0
332,0,1.6600,-8.1237,5.9711,2.0859,-0.0140,0.0420,2.1413,-0.5830,0.2889,-0.5830,0.3363,0,0
333,0,1.6650,-8.1246,5.9729,2.0866,-0.0138,0.0415,2.1422,-0.5830,0.4170,-0.5830,0.4170,0,0
334,0,1.6700,-8.1254,5.9747,2.0874,-0.0139,0.0409,2.1380,-0.5830,0.4170,-0.5830,0.4170,0,0
335,0,1.6750,-8.1263,5.9766,2.0881,-0.0139,0.0402,2.1388,0.4170,-0.5830,0.3783,-0.5768,0,0
336,0,1.6800,-8.1273,5.9784,2.0889,-0.0137,0.0396,2.1447,0.4170,-0.5830,0.4170,-0.5830,0,0
337,0,1.6850,-8.1282,5.9802,2.0896,-0.0133,0.0390,2.1558,0.4170,-0.5830,0.4144,-0.5830,0,0
338,0,1.6900,-8.1291,5.9820,2.0904,-0.0132,0.0383,2.1617,-0.5830,0.4170,-0.5830,0.4170,0,0
339,0,1.6950,-8.1300,5.9839,2.0912,-0.0132,0.0376,2.1625,-0.5830,0.4170,-0.5830,0.4170,0,0
340,0,1.7000,-8.1310,5.9857,2.0920,-0.0134,0.0367,2.1581,-0.5830,0.4170,-0.5830,0.4170,0,0
341,0,1.7050,-8.1319,5.9876,2.0928,-0.0138,0.0359,2.1486,-0.5830,0.4170,-0.5830,0.4170,0,0
342,0,1.7100,-8.1329,5.9894,2.0936,-0.0140,0.0352,2.1434,0.2520,-0.5712,0.2647,-0.5830,0,0
343,0,1.7150,-8.1338,5.9913,2.0944,-0.0141,0.0346,2.1434,0.4170,-0.5830,0.4170,-0.5830,0,0
344,0,1.7200,-8.1348,5.9931,2.0952,-0.0139,0.0340,2.1484,0.4170,-0.5830,0.4170,-0.5830,0,0
345,0,1.7250,-8.1358,5.9950,2.0960,-0.0141,0.0335,2.1488,-0.5830,0.3444,-0.5830,0.3307,0,0
346,0,1.7300,-8.1368,5.9969,2.0968,-0.0143,0.0328,2.1440,-0.5830,0.4170,-0.5830,0.4170,0,0
347,0,1.7350,-8.1378,5.9988,2.0976,-0.0148,0.0321,2.1340,-0.5830,0.4170,-0.5830,0.4170,0,0
348,0,1.7400,-8.1388,6.0006,2.0984,-0.0150,0.0316,2.1292,0.4009,-0.5766,0.4170,-0.5830,0,0
349,0,1.7450,-8.1398,6.0025,2.0993,-0.0150,0.0312,2.1295,0.4170,-0.5830,0.4170,-0.5830,0,0
350,0,1.7500,-8.1408,6.0044,2.1001,-0.0149,0.0309,2.1349,0.4158,-0.5823,0.4170,-0.5830,0,0
351,0,1.7550,-8.1418,6.0063,2.1010,-0.0147,0.0306,2.1455,0.4170,-0.5830,0.4170,-0.5830,0,0
352,0,1.7600,-8.1429,6.0082,2.1019,-0.0144,0.0301,2.1512,-0.5830,0.3486,-0.5830,0.3880,0,0
353,0,1.7650,-8.1439,6.0101,2.1028,-0.0142,0.0294,2.1517,-0.5830,0.4170,-0.5830,0.4170,0,0
354,0,1.7700,-8.1449,6.0120,2.1036,-0.0142,0.0288,2.1471,-0.5830,0.4170,-0.5830,0.4170,0,0
355,0,1.7750,-8.1460,6.0140,2.1045,-0.0142,0.0280,2.1475,0.4170,-0.5830,0.3854,-0.5809,0,0
356,0,1.7800,-8.1471,6.0159,2.1054,-0.0140,0.0272,2.1531,0.4170,-0.5830,0.4170,-0.5830,0,0
357,0,1.7850,-8.1481,6.0178,2.1064,-0.0138,0.0265,2.1638,0.4170,-0.5830,0.4149,-0.5830,0,0
358,0,1.7900,-8.1492,6.0197,2.1073,-0.0136,0.0258,2.1694,-0.5830,0.4150,-0.5830,0.4170,0,0
359,0,1.7950,-8.1503,6.0217,2.1082,-0.0136,0.0250,2.1699,-0.5830,0.4170,-0.5830,0.4170,0,0
360,0,1.8000,-8.1514,6.0236,2.1092,-0.0136,0.0240,2.1653,-0.5830,0.3936,-0.5830,0.4057,0,0
361,0,1.8050,-8.1525,6.0255,2.1101,-0.0138,0.0230,2.1555,-0.5830,0.4170,-0.5830,0.4170,0,0
362,0,1.8100,-8.1536,6.0275,2.1111,-0.0139,0.0221,2.1501,0.2724,-0.5676,0.2797,-0.5830,0,0
363,0,1.8150,-8.1547,6.0294,2.1120,-0.0139,0.0213,2.1499,0.4170,-0.5830,0.4170,-0.5830,0,0
364,0,1.8200,-8.1558,6.0314,2.1130,-0.0138,0.0206,2.1548,0.4170,-0.5830,0.4170,-0.5830,0,0
365,0,1.8250,-8.1569,6.0333,2.1139,-0.0138,0.0200,2.1553,-0.5830,0.2826,-0.5830,0.2609,0,0
366,0,1.8300,-8.1580,6.0353,2.1149,-0.0140,0.0192,2.1507,-0.5830,0.4170,-0.5830,0.4170,0,0
367,0,1.8350,-8.1591,6.0372,2.1158,-0.0143,0.0184,2.1409,-0.5830,0.4170,-0.5830,0.4170,0,0
368,0,1.8400,-8.1603,6.0392,2.1168,-0.0144,0.0178,2.1356,0.2715,-0.5735,0.2879,-0.5830,0,0
369,0,1.8450,-8.1614,6.0411,2.1177,-0.0145,0.0173,2.1354,0.4170,-0.5830,0.4170,-0.5830,0,0
370,0,1.8500,-8.1625,6.0431,2.1187,-0.0145,0.0169,2.1403,0.4170,-0.5830,0.4170,-0.5830,0,0
371,0,1.8550,-8.1637,6.0450,2.1197,-0.0143,0.0165,2.1504,0.4170,-0.5830,0.4170,-0.5830,0,0
372,0,1.8600,-8.1648,6.0470,2.1206,-0.0141,0.0159,2.1566,-0.5830,0.1479,-0.5830,0.1751,0,0
373,0,1.8650,-8.1660,6.0490,2.1215,-0.0140,0.0153,2.1577,-0.5830,0.4170,-0.5830,0.4170,0,0
374,0,1.8700,-8.1672,6.0509,2.1225,-0.0140,0.0145,2.1537,-0.5830,0.4170,-0.5830,0.4170,0,0
375,0,1.8750,-8.1683,6.0529,2.1234,-0.0141,0.0137,2.1534,0.1652,-0.5830,0.1333,-0.5827,0,0
376,0,1.8800,-8.1695,6.0548,2.1243,-0.0141,0.0129,2.1583,0.4170,-0.5830,0.4170,-0.5830,0,0
377,0,1.8850,-8.1707,6.0568,2.1252,-0.0140,0.0122,2.1683,0.4170,-0.5830,0.4170,-0.5830,0,0
378,0,1.8900,-8.1719,6.0588,2.1260,-0.0139,0.0114,2.1746,-0.5830,0.1305,-0.5830,0.1374,0,0
379,0,1.8950,-8.1731,6.0607,2.1269,-0.0139,0.0106,2.1758,-0.5830,0.4170,-0.5830,0.4170,0,0
380,0,1.9000,-8.1742,6.0627,2.1277,-0.0140,0.0096,2.1718,-0.5830,0.4170,-0.5830,0.4170,0,0
381,0,1.9050,-8.1754,6.0647,2.1286,-0.0141,0.0086,2.1627,-0.5830,0.4170,-0.5830,0.4170,0,0
382,0,1.9100,-8.1766,6.0666,2.1294,-0.0142,0.0078,2.1566,-0.0050,-0.5670,0.0066,-0.5830,0,0
383,0,1.9150,-8.1778,6.0686,2.1302,-0.0142,0.0071,2.1556,0.4170,-0.5830,0.4170,-0.5830,0,0
384,0,1.9200,-8.1790,6.0706,2.1310,-0.0142,0.0064,2.1597,0.4170,-0.5830,0.4170,-0.5830,0,0
385,0,1.9250,-8.1802,6.0725,2.1317,-0.0144,0.0058,2.1610,-0.5830,-0.0285,-0.5830,-0.0526,0,0
386,0,1.9300,-8.1815,6.0745,2.1325,-0.0146,0.0052,2.1573,-0.5830,0.4170,-0.5830,0.4170,0,0
387,0,1.9350,-8.1827,6.0765,2.1332,-0.0148,0.0044,2.1483,-0.5830,0.4170,-0.5830,0.4170,0,0
388,0,1.9400,-8.1839,6.0784,2.1338,-0.0149,0.0039,2.1421,-0.0675,-0.5735,-0.0457,-0.5830,0,0
389,0,1.9450,-8.1851,6.0804,2.1345,-0.0150,0.0035,2.1410,0.4170,-0.5830,0.4170,-0.5830,0,0
390,0,1.9500,-8.1863,6.0823,2.1351,-0.0151,0.0031,2.1450,0.4170,-0.5830,0.4170,-0.5830,0,0
391,0,1.9550,-8.1876,6.0843,2.1358,-0.0152,0.0028,2.1542,0.4170,-0.5830,0.4170,-0.5830,0,0
392,0,1.9600,-8.1888,6.0863,2.1363,-0.0152,0.0024,2.1614,-0.5830,-0.2134,-0.5830,-0.1935,0,0
393,0,1.9650,-8.1900,6.0882,2.1368,-0.0152,0.0019,2.1635,-0.5830,0.4170,-0.5830,0.4170,0,0
394,0,1.9700,-8.1912,6.0902,2.1373,-0.0151,0.0013,2.1604,-0.5830,0.4170,-0.5830,0.4170,0,0
395,0,1.9750,-8.1925,6.0921,2.1377,-0.0152,0.0007,2.1592,-0.2033,-0.5830,-0.2170,-0.5828,0,0
396,0,1.9800,-8.1937,6.0941,2.1381,-0.0153,0.0001,2.1632,0.4170,-0.5830,0.4170,-0.5830,0,0
397,0,1.9850,-8.1950,6.0960,2.1385,-0.0153,-0.0003,2.1724,0.4170,-0.5830,0.4170,-0.5830,0,0
398,0,1.9900,-8.1962,6.0980,2.1388,-0.0154,-0.0009,2.1794,-0.5830,-0.1813,-0.5830,-0.1763,0,0
399,0,1.9950,-8.1975,6.0999,2.1391,-0.0154,-0.0015,2.1813,-0.5830,0.4170,-0.5830,0.4170,0,0
400,0,2.0000,-8.1987,6.1019,2.1394,-0.0154,-0.0022,2.1781,-0.5830,0.4170,-0.5830,0.4170,0,0
401,0,2.0050,-8.2000,6.1038,2.1397,-0.0154,-0.0029,2.1697,-0.5830,0.4170,-0.5830,0.4170,0,0
402,0,2.0100,-8.2012,6.1057,2.1398,-0.0154,-0.0035,2.1630,-0.2724,-0.5694,-0.2557,-0.5830,0,0
403,0,2.0150,-8.2025,6.1077,2.1400,-0.0154,-0.0040,2.1614,0.4170,-0.5830,0.4170,-0.5830,0,0
404,0,2.0200,-8.2037,6.1096,2.1401,-0.0154,-0.0044,2.1649,0.4170,-0.5830,0.4170,-0.5830,0,0
405,0,2.0250,-8.2050,6.1116,2.1402,-0.0156,-0.0047,2.1664,-0.5830,-0.1932,-0.5830,-0.2140,0,0
406,0,2.0300,-8.2063,6.1135,2.1402,-0.0157,-0.0052,2.1629,-0.5830,0.4170,-0.5830,0.4170,0,0
407,0,2.0350,-8.2075,6.1154,2.1402,-0.0157,-0.0056,2.1542,-0.5830,0.4170,-0.5830,0.4170,0,0
408,0,2.0400,-8.2088,6.1173,2.1401,-0.0157,-0.0059,2.1477,-0.1445,-0.5756,-0.1196,-0.5830,0,0
409,0,2.0450,-8.2101,6.1193,2.1401,-0.0158,-0.0061,2.1465,0.4170,-0.5830,0.4170,-0.5830,0,0
410,0,2.0500,-8.2113,6.1212,2.1400,-0.0158,-0.0063,2.1503,0.4170,-0.5830,0.4170,-0.5830,0,0
411,0,2.0550,-8.2126,6.1231,2.1400,-0.0159,-0.0063,2.1593,0.4170,-0.5830,0.4170,-0.5830,0,0
412,0,2.0600,-8.2139,6.1250,2.1398,-0.0159,-0.0065,2.1662,-0.5830,-0.1759,-0.5830,-0.1560,0,0
413,0,2.0650,-8.2152,6.1269,2.1396,-0.0158,-0.0068,2.1679,-0.5830,0.4170,-0.5830,0.4170,0,0
414,0,2.0700,-8.2165,6.1288,2.1394,-0.0157,-0.0071,2.1645,-0.5830,0.4170,-0.5830,0.4170,0,0
