count,mean,netvar,bb
4, 9.5, 6, 0x800262de-0x800262f2
33, 16.696969696969695, 320, 0x80019f6e-0x80019f7c
4, 3, 0, 0x800103a8-0x800103ae
1, 64, 0, 0x8000bdae-0x8000bdb6
33, 8.757575757575758, 124, 0x8001cba0-0x8001cba8
2, 7, 0, 0x80022784-0x8002278e
2, 4, 0, 0x8002084e-0x8002084e
33, 7, 0, 0x8001c91a-0x8001c928
2, 65, 48, 0x800130ba-0x800130c4
113, 26.345132743362832, 604, 0x800001f8-0x80000216
2, 4, 0, 0x80025c58-0x80025c58
2, 5, 0, 0x8001ad5a-0x8001ad5c
2, 214.5, 3, 0x8002663c-0x80026688
16, 2.9375, 15, 0x80027c6e-0x80027c72
6, 18.166666666666668, 73, 0x800149c2-0x800149cc
2, 7, 0, 0x8001da90-0x8001da94
4, 9, 0, 0x80013f22-0x80013f32
10, 51.1, 141, 0x8000cd9c-0x8000cde0
2, 41, 40, 0x8001ea0c-0x8001ea0c
2, 2.5, 3, 0x80024ce6-0x80024ce6
14, 17.5, 161, 0x8000f326-0x8000f330
4, 5.5, 6, 0x80010914-0x80010920
70, 23.4, 98, 0x8000c26a-0x8000c29c
6, 2, 6, 0x80026e4c-0x80026e4c
2, 103.5, 41, 0x8001e8f4-0x8001e904
12, 31.583333333333332, 175, 0x80017b20-0x80017b46
2, 13.5, 3, 0x80020602-0x80020610
2, 6.5, 3, 0x80020220-0x8002022c
4, 8, 12, 0x80021dce-0x80021dda
325, 8.55076923076923, 504, 0x80013cd0-0x80013cd8
6, 29.833333333333332, 149, 0x80016c18-0x80016c24
2, 4, 0, 0x8001ecaa-0x8001ecaa
2, 49, 40, 0x8002273a-0x8002274e
108, 5.527777777777778, 273, 0x8001648a-0x8001648e
2, 1, 0, 0x8001ad20-0x8001ad20
2, 5, 4, 0x8001c35e-0x8001c364
2, 47, 40, 0x8001fb0c-0x8001fb1a
2, 5.5, 3, 0x8002866e-0x80028676
253, 25.067193675889328, 270, 0x8000fbaa-0x8000fbd8
103, 11.388349514563107, 452, 0x80014956-0x80014960
4, 5.25, 9, 0x80014e20-0x80014e26
22708357, 3.000023471535171, 533, 0x80011032-0x80011034
2, 24, 0, 0x80017884-0x800178b4
7, 24.285714285714285, 16, 0x80026af6-0x80026b02
6, 6, 0, 0x80013f8a-0x80013f9a
2, 6, 0, 0x8001f636-0x8001f640
2, 89, 0, 0x800210ba-0x800210d4
69, 2.130434782608696, 9, 0x8001b6a6-0x8001b6a8
2, 49.5, 43, 0x8001ae3a-0x8001ae56
78, 1.4871794871794872, 38, 0x8002753e-0x8002753e
4480, 2, 0, 0x8000cab0-0x8000cab2
6, 8.5, 15, 0x80010ad6-0x80010ae6
2, 5, 0, 0x8001adc2-0x8001adc4
2, 10, 0, 0x80011036-0x8001104a
33, 10.090909090909092, 36, 0x8001c9ce-0x8001c9de
2, 17, 0, 0x8001d3d8-0x8001d3f4
8, 26.875, 119, 0x8001aa52-0x8001aa6e
12, 19.5, 186, 0x800171fa-0x800171fe
14453, 3.087455891510413, 1264, 0x8000c43a-0x8000c440
3, 4.666666666666667, 2, 0x8000cc70-0x8000cc78
1, 1, 0, 0x80019932-0x80019932
1, 10, 0, 0x8001ebd8-0x8001ebe4
1, 9, 0, 0x80000088-0x80000094
2, 6, 0, 0x8001ba5c-0x8001ba68
33, 4.424242424242424, 14, 0x80019fee-0x80019ff6
2, 158, 0, 0x80025fca-0x80026002
6, 22.5, 9, 0x80013816-0x8001383a
4, 22.25, 57, 0x800260c4-0x800260d0
70, 5.6, 42, 0x80026154-0x8002615c
4, 4.75, 3, 0x80013f02-0x80013f06
4, 6.75, 7, 0x80027720-0x8002772a
2, 45, 40, 0x8001e4e0-0x8001e4ea
218, 32.80275229357798, 829, 0x80022058-0x8002208e
2, 68, 6, 0x8000f74a-0x8000f74a
3, 6, 0, 0x8000cd88-0x8000cd90
1, 67, 0, 0x80016a58-0x80016a80
196, 4.045918367346939, 9, 0x80016574-0x80016578
26, 5.538461538461538, 40, 0x8000f42a-0x8000f434
2, 2.5, 3, 0x8001d410-0x8001d410
1, 10, 0, 0x8001ea5a-0x8001ea66
6, 98.83333333333333, 197, 0x80012e78-0x80012ea4
70, 7.371428571428571, 166, 0x8001fe76-0x8001fe84
108, 7.5092592592592595, 271, 0x800163ae-0x800163b8
2, 6, 0, 0x80017c6a-0x80017c6e
2, 6, 0, 0x80023724-0x80023732
68, 6.661764705882353, 45, 0x80021f6c-0x80021f76
1, 4, 0, 0x8001eb1c-0x8001eb22
1, 4, 0, 0x8001ebde-0x8001ebe4
1, 5, 0, 0x8001bc32-0x8001bc3a
1, 163, 0, 0x8000b406-0x8000b472
69, 3.1739130434782608, 12, 0x8001cfb2-0x8001cfb6
1, 128, 0, 0x8000b1aa-0x8000b228
2, 71, 78, 0x8001a26c-0x8001a28c
322, 2.549689440993789, 499, 0x8000fb68-0x8000fb68
2, 4.5, 3, 0x8000dfc6-0x8000dfcc
86, 8.255813953488373, 108, 0x80026aa4-0x80026aaa
70, 4.128571428571429, 9, 0x8001fe18-0x8001fe1c
1, 5, 0, 0x800160fa-0x800160fc
2, 11.5, 3, 0x80024990-0x800249a2
2, 41, 40, 0x8001a4f8-0x8001a4f8
2, 7, 0, 0x800267f6-0x80026802
98, 1.2857142857142858, 28, 0x80016822-0x80016822
2, 8, 0, 0x8001fc08-0x8001fc18
33, 4, 0, 0x8001cbca-0x8001cbca
2, 23, 0, 0x8002027a-0x80020284
6, 7, 0, 0x8001ccd0-0x8001cce0
2, 4, 0, 0x80026820-0x80026826
2, 9, 0, 0x8001ae82-0x8001ae8c
1, 96, 0, 0x80010384-0x800103a4
6, 7, 6, 0x80014e96-0x80014ea2
160, 2.28125, 45, 0x8000029e-0x800002a0
1, 5, 0, 0x800160d0-0x800160d4
2, 6, 4, 0x8001d2ee-0x8001d2fa
2, 17.5, 15, 0x8001ea0e-0x8001ea1a
1, 0, 0, 0x800003d2-0x800003d2
2, 49, 12, 0x800130c8-0x800130e8
1, 4, 0, 0x8001ea60-0x8001ea66
5184, 4.557484567901234, 2890, 0x8000d254-0x8000d260
2, 4, 0, 0x8001f80a-0x8001f812
4, 5.75, 3, 0x8001ed46-0x8001ed52
2, 9, 0, 0x80022716-0x80022724
2, 4, 0, 0x800207ce-0x800207ce
2, 6, 4, 0x8001d382-0x8001d38e
4, 4.25, 9, 0x80014dd4-0x80014dd6
2, 10.5, 5, 0x8001a51c-0x8001a526
2, 78, 10, 0x8001f8ce-0x8001f8f0
28, 1, 0, 0x8000f822-0x8000f822
2, 4, 0, 0x8001a770-0x8001a770
3, 53, 0, 0x8000cc12-0x8000cc6a
2, 4, 0, 0x8002527a-0x8002527a
33, 8.818181818181818, 60, 0x8001ca64-0x8001ca70
2, 84, 30, 0x8002984e-0x8002987a
6, 4, 0, 0x8001441c-0x80014426
2, 6, 0, 0x8002376e-0x8002377c
6, 17.333333333333332, 74, 0x800136c2-0x800136cc
4480, 5.130580357142857, 585, 0x8000caec-0x8000caf6
8, 53.75, 334, 0x800274f6-0x8002750a
4, 5.75, 3, 0x8001ece8-0x8001ecf4
66, 2, 0, 0x8001cbbe-0x8001cbc0
2, 54, 40, 0x8001aa72-0x8001aa98
86, 5.22093023255814, 19, 0x8002754e-0x8002755a
70, 5.242857142857143, 227, 0x800205fe-0x80020600
6, 16.666666666666668, 46, 0x800162f4-0x80016304
3136, 14.993303571428571, 6251, 0x8000c728-0x8000c740
2, 11, 0, 0x80021ec6-0x80021ed6
2, 3, 4, 0x80019c96-0x80019c96
4, 6.75, 3, 0x80014da2-0x80014db4
2, 4, 0, 0x8001daae-0x8001daae
125, 4.48, 60, 0x800135d0-0x800135d8
2, 28, 0, 0x80019f02-0x80019f42
2, 6, 0, 0x8000df96-0x8000df9a
2, 61, 0, 0x8002110a-0x80021110
14, 2.2142857142857144, 3, 0x80017dce-0x80017dd0
33, 16.666666666666668, 88, 0x8001c8ca-0x8001c8e8
1, 7, 0, 0x8001ed56-0x8001ed62
1, 5, 0, 0x8001993a-0x8001993a
14, 3.857142857142857, 12, 0x80021ff0-0x80021ff6
42, 165.35714285714286, 15, 0x8000c8de-0x8000c90a
1, 4, 0, 0x8001bba8-0x8001bbae
2, 8, 0, 0x8001a2a4-0x8001a2b4
2, 5.5, 3, 0x8001d3f8-0x8001d3fc
33, 42.666666666666664, 1078, 0x8001efcc-0x8001efde
3, 4.666666666666667, 8, 0x8000cbf6-0x8000cbfa
2, 2, 0, 0x80026ad4-0x80026ad6
6, 19.166666666666668, 85, 0x80016306-0x80016308
32, 3.375, 12, 0x800165ca-0x800165ce
6, 4, 12, 0x8001723c-0x8001723e
32, 1.1875, 6, 0x800178cc-0x800178cc
2, 32, 0, 0x80016948-0x80016958
2, 46.5, 43, 0x8001d6b4-0x8001d6ca
6, 30, 138, 0x8001f7c2-0x8001f7c8
12, 5.333333333333333, 52, 0x8001ffe4-0x8001ffe4
2, 22, 0, 0x8002203c-0x8002203e
33, 7.636363636363637, 54, 0x8001c70e-0x8001c718
2, 4.5, 3, 0x8001a774-0x8001a776
2, 1, 0, 0x800174e4-0x800174e4
2, 41, 40, 0x8001eb26-0x8001eb26
33, 4, 0, 0x8001c71c-0x8001c724
519, 29.269749518304433, 5849, 0x800112fc-0x80011320
2, 41, 40, 0x8001d270-0x8001d270
12, 14.083333333333334, 121, 0x80027072-0x80027078
33, 2.8484848484848486, 28, 0x8001cbc2-0x8001cbc6
2, 6, 0, 0x8001ba20-0x8001ba26
42, 14, 0, 0x8000cb12-0x8000cb28
1, 2, 0, 0x80014b42-0x80014b46
28, 12.178571428571429, 33, 0x8000c90e-0x8000c926
2, 50, 70, 0x8000cdfc-0x8000ce1a
70, 27.37142857142857, 1076, 0x80026140-0x80026150
56, 14.5, 252, 0x8000026a-0x80000284
16, 2, 0, 0x800276e6-0x800276ea
12, 36.25, 255, 0x80017aca-0x80017ae4
12, 3.5, 6, 0x80027fc8-0x80027fce
1, 56, 0, 0x8001a216-0x8001a21e
3, 5, 0, 0x8001017a-0x8001017c
1, 39, 0, 0x8000ff42-0x8000ff4e
2, 6, 0, 0x80024c26-0x80024c2c
6, 11.5, 57, 0x8000be80-0x8000be84
2, 9, 0, 0x80028662-0x8002866c
2592, 5.023148148148148, 5244, 0x8000d264-0x8000d26a
284, 3.778169014084507, 221, 0x8000025c-0x80000264
1, 3, 0, 0x8001994a-0x8001994e
6, 63.5, 177, 0x800225a2-0x800225be
2, 6, 0, 0x800207c6-0x800207ca
2, 4, 0, 0x8001f82a-0x8001f82e
4, 14, 36, 0x80028598-0x8002859e
2, 7, 0, 0x80020be4-0x80020bf6
6, 8.5, 15, 0x8001d054-0x8001d060
2, 22, 0, 0x8000e032-0x8000e032
4, 16, 24, 0x8001ec4e-0x8001ec5a
4, 7, 20, 0x8002778a-0x8002778a
4, 4.75, 3, 0x80026de4-0x80026de8
2, 7, 0, 0x8001adda-0x8001ade0
1, 85, 0, 0x8000d03c-0x8000d070
33, 1, 0, 0x8001c71a-0x8001c71a
6, 30.833333333333332, 77, 0x80013740-0x80013760
4, 22.25, 45, 0x80014dec-0x80014dfc
1, 5, 0, 0x8001a204-0x8001a20c
30, 9.5, 195, 0x8001ccbe-0x8001ccc0
6, 33.833333333333336, 137, 0x800165e0-0x800165f6
4, 5, 0, 0x800298a4-0x800298ac
16, 13.8125, 125, 0x800193b6-0x800193bc
6, 37.666666666666664, 34, 0x80014e6c-0x80014e82
6, 19.333333333333332, 74, 0x80026e42-0x80026e4a
7, 3.5714285714285716, 4, 0x80026b06-0x80026b0a
6, 24.666666666666668, 88, 0x8001275c-0x80012772
2, 9, 0, 0x8001d96a-0x8001d978
2, 10, 0, 0x80017526-0x8001753c
125, 7.328, 41, 0x80013592-0x8001359a
6, 39, 6, 0x80016b98-0x80016b9e
2, 49, 40, 0x8001abf8-0x8001ac0c
1, 119, 0, 0x800195ba-0x800195ce
2, 4.5, 3, 0x8000cf52-0x8000cf56
1, 1, 0, 0x8002920a-0x8002920a
105, 10, 0, 0x80012e6a-0x80012e72
6, 12, 6, 0x8001adf4-0x8001ae10
28, 58.392857142857146, 95, 0x8000f866-0x8000f8ae
6, 6, 0, 0x80021fb0-0x80021fb6
6846, 6.261174408413672, 8634, 0x8000c504-0x8000c50c
56, 8.821428571428571, 102, 0x80000258-0x80000264
33, 1.1818181818181819, 6, 0x8001e868-0x8001e868
2, 12, 0, 0x8001d02e-0x8001d042
1, 3, 0, 0x80016108-0x8001610e
105, 36.6, 378, 0x8000021a-0x8001626c
6, 3.1666666666666665, 13, 0x80010a3e-0x80010a3e
3, 4, 0, 0x8001eb5e-0x8001eb66
2, 5, 0, 0x8001c594-0x8001c596
4, 24.25, 45, 0x80014e2a-0x80014e42
91, 5.43956043956044, 131, 0x8000fcf0-0x8000fcf8
2, 6, 0, 0x8001ad0e-0x8001ad14
2, 3, 0, 0x80019d96-0x80019d98
8, 52.25, 346, 0x8002750e-0x80027524
16, 20.625, 122, 0x8002757c-0x80027596
2, 2.5, 3, 0x8001da8e-0x8001da8e
4, 7, 0, 0x80014d90-0x80014d98
2, 6, 0, 0x8001d756-0x8001d766
6, 3, 6, 0x80021024-0x80021026
2, 14.5, 21, 0x8000df7c-0x8000df7c
2, 42.5, 43, 0x8002508c-0x80025094
111, 5.135135135135135, 15, 0x8000011c-0x80000124
99, 40.02020202020202, 2972, 0x800151b8-0x800151ca
2, 4, 0, 0x8002987a-0x8002987a
33, 5.696969696969697, 89, 0x8001cac6-0x8001cac8
2, 13, 14, 0x80020840-0x80020848
4, 5, 0, 0x80014d88-0x80014d8c
8, 3.625, 21, 0x80026ac6-0x80026ac6
2, 8, 0, 0x8001fc1c-0x8001fc2e
4, 7.25, 9, 0x80021d66-0x80021d70
2, 3, 0, 0x8001d392-0x8001d396
33, 9.393939393939394, 145, 0x8001c040-0x8001c04a
20, 25.05, 281, 0x800193f8-0x80019408
2592, 3.025462962962963, 66, 0x8000d226-0x8000d22a
6, 9, 12, 0x8002102c-0x80021038
14453, 2.067598422472843, 977, 0x8000c474-0x8000c476
2, 6.5, 3, 0x8001ab60-0x8001ab66
6, 4, 12, 0x80016c4a-0x80016c4c
4, 45.25, 133, 0x80021d54-0x80021d64
6, 6.333333333333333, 2, 0x8001ffd0-0x8001ffe0
2, 63.5, 9, 0x80018ac0-0x80018ac2
33, 3.727272727272727, 24, 0x80019eb6-0x80019eba
33, 4.454545454545454, 15, 0x8001a1b6-0x8001a1be
3, 2, 3, 0x80014964-0x80014964
2, 1, 0, 0x8001c19a-0x8001c19a
68, 12.794117647058824, 394, 0x80020640-0x80020648
1, 31, 0, 0x80000206-0x80000216
16, 12.9375, 111, 0x80027c76-0x80027c80
4, 8.5, 6, 0x8001b0a4-0x8001b0b2
6, 8, 0, 0x80014eb0-0x80014ebe
2, 98, 100, 0x8001a8ce-0x8001a8de
33, 4.848484848484849, 61, 0x80019fc8-0x80019fca
1, 162, 0, 0x8000b6cc-0x8000b734
1, 9, 0, 0x8001a1de-0x8001a1ec
3, 3.3333333333333335, 4, 0x8000ccb2-0x8000ccb6
30, 5.2, 36, 0x8001ccc2-0x8001ccc8
17, 7.352941176470588, 91, 0x8001f51a-0x8001f51c
2, 46, 46, 0x800252f8-0x800252fc
4, 60.75, 83, 0x80013128-0x80013148
1, 36, 0, 0x8001bc76-0x8001bc84
2, 10, 0, 0x8001754c-0x80017558
69, 9.44927536231884, 100, 0x8001cf9a-0x8001cfaa
28, 3.1785714285714284, 33, 0x8000f8fa-0x8000f8fc
28, 15.642857142857142, 214, 0x80019438-0x80019440
2, 89, 80, 0x800226fa-0x80022712
4, 2, 0, 0x80017976-0x80017978
2, 70, 0, 0x80026986-0x8002699a
20, 21.55, 191, 0x8000e636-0x8000e65a
1, 103, 0, 0x800169ec-0x80016a06
2, 34, 58, 0x8000cf3e-0x8000cf4c
2, 5.5, 3, 0x8001a510-0x8001a518
182, 6.302197802197802, 419, 0x800135c2-0x800135cc
2, 50, 40, 0x8002370a-0x80023720
8, 21.5, 76, 0x8001bd6e-0x8001bd8e
4, 38.5, 114, 0x8000f98c-0x8000f998
33, 6.909090909090909, 63, 0x8001bca8-0x8001bcb2
1, 68, 0, 0x8001eb78-0x8001eb86
12, 24.083333333333332, 205, 0x80025658-0x8002565c
4, 6.5, 6, 0x80021d88-0x80021d94
2, 98, 12, 0x80022c94-0x80022caa
1, 176, 0, 0x8000b64c-0x8000b6ca
2, 5, 0, 0x80023394-0x80023396
4, 4, 0, 0x80027f98-0x80027fa0
8, 24.5, 124, 0x80027528-0x8002753e
6, 8, 12, 0x800145d0-0x800145de
2, 44.5, 39, 0x80020380-0x80020386
2, 7, 0, 0x8001a54a-0x8001a556
2, 77, 16, 0x80020f36-0x80020f44
208, 4, 0, 0x800173a0-0x800173aa
68, 13.25, 85, 0x8002062a-0x8002063c
92, 7, 0, 0x80015632-0x8001563c
28, 8.714285714285714, 188, 0x8000f96a-0x8000f96c
28, 10.214285714285714, 90, 0x8000f450-0x8000f45c
2, 5, 0, 0x80026dde-0x80026de0
2, 50.5, 37, 0x8001d55a-0x8001d580
2, 3, 0, 0x8002012e-0x80020134
33, 2, 0, 0x8001e572-0x8001e574
33, 5.818181818181818, 93, 0x8001c9c4-0x8001c9ca
35, 9.942857142857143, 33, 0x8001e63a-0x8001e64a
253, 9.300395256916996, 329, 0x8000fcae-0x8000fcc0
2592, 1.0034722222222223, 9, 0x8000d150-0x8000d150
21, 10.238095238095237, 131, 0x8001025e-0x80010268
1, 143, 0, 0x8000bbf8-0x8000bc40
2, 5.5, 3, 0x8001a25e-0x8001a264
2, 5, 0, 0x8002081c-0x80020820
6, 4, 0, 0x8001ffe6-0x8001ffee
253, 38.00790513833992, 1267, 0x8000fc52-0x8000fc90
2, 72, 6, 0x80017d50-0x80017d60
33, 5.363636363636363, 45, 0x80019f90-0x80019f9a
74, 38.013513513513516, 1703, 0x8001f6ee-0x8001f708
2, 10.5, 3, 0x8001b034-0x8001b04a
2, 4, 0, 0x80025c6c-0x80025c6c
113, 11.47787610619469, 506, 0x800104ea-0x800104f0
92, 4.021739130434782, 186, 0x800155f4-0x800155f8
111, 22.963963963963963, 1328, 0x8000017c-0x80000196
130, 10.553846153846154, 852, 0x80029820-0x80029826
72, 2.1527777777777777, 11, 0x80020396-0x80020396
11584, 1.0673342541436464, 780, 0x8000cab6-0x8000cab6
2, 47, 40, 0x80019e70-0x80019e82
1, 110, 0, 0x8000abc8-0x8000ac46
6, 2.5, 9, 0x80026b88-0x80026b88
2, 4, 0, 0x8001d36e-0x8001d36e
2, 4.5, 3, 0x8001a91a-0x8001a91c
103, 13.504854368932039, 567, 0x80014850-0x8001485a
12, 76.33333333333333, 628, 0x800171b6-0x800171e2
106, 46.783018867924525, 2627, 0x80016220-0x80016234
2, 5, 0, 0x80020260-0x8002026c
33, 3.242424242424242, 8, 0x8001ca72-0x8001ca7a
111, 8.954954954954955, 106, 0x800151a6-0x800151b0
14, 19.928571428571427, 55, 0x80017d94-0x80017dae
2, 47, 40, 0x80024a40-0x80024a52
2, 38.5, 57, 0x8001cfec-0x8001cffa
2, 2, 0, 0x80025b9c-0x80025b9e
7, 30.142857142857142, 183, 0x8002566e-0x80025676
2, 65.5, 3, 0x800256be-0x800256cc
33, 4.363636363636363, 12, 0x8001c892-0x8001c898
72, 9, 0, 0x80020342-0x80020358
5120, 16.555859375, 7966, 0x8000c998-0x8000c9bc
69, 7.449275362318841, 307, 0x8001b6a2-0x8001b6a4
2, 55.5, 25, 0x80019ccc-0x80019cf2
43359, 10.497405382965475, 21567, 0x8000c47e-0x8000c492
2, 9, 0, 0x80019d84-0x80019d94
20, 13.25, 165, 0x8001cc68-0x8001cc6c
6, 7, 0, 0x80013012-0x8001301a
322, 12.062111801242237, 1308, 0x8000fbda-0x8000fbe8
7680, 3.000390625, 3, 0x8000c98c-0x8000c994
1, 62, 0, 0x8001a210-0x8001a212
6, 42.333333333333336, 74, 0x8001d074-0x8001d0b2
2, 5, 0, 0x8001f382-0x8001f38a
2, 2.5, 3, 0x8001a2e0-0x8001a2e0
3, 16.333333333333332, 28, 0x80016018-0x80016022
6, 39.833333333333336, 101, 0x80012640-0x80012652
2, 44, 40, 0x80020b3a-0x80020b48
2, 44, 40, 0x80020fbe-0x80020fc4
33, 19.696969696969695, 254, 0x8001e58c-0x8001e59a
2, 61, 6, 0x8001c2c4-0x8001c2c4
2, 52, 40, 0x8001fd3a-0x8001fd52
2, 48, 40, 0x8002356c-0x80023582
10, 46.7, 67, 0x8000be8c-0x8000bef2
14, 5.785714285714286, 39, 0x8001532e-0x80015334
1728, 3.482638888888889, 2562, 0x8000d142-0x8000d142
92, 5, 0, 0x800155e6-0x800155f0
1, 2, 0, 0x80019952-0x80019954
2, 4.5, 3, 0x8002529c-0x8002529e
16, 2.375, 6, 0x800275d2-0x800275d4
69, 14.44927536231884, 721, 0x8001b69a-0x8001b69a
2, 42.5, 39, 0x8001fc84-0x8001fc90
4, 16, 0, 0x80017994-0x800179b8
2, 3, 0, 0x80024ce8-0x80024cee
1, 232, 0, 0x8000e5f0-0x8000e65a
127, 5.181102362204724, 277, 0x80013540-0x80013544
2, 49, 40, 0x80019c7c-0x80019c8e
33, 1, 0, 0x8001bd16-0x8001bd16
6, 19, 108, 0x80017840-0x80017840
32, 10, 0, 0x8000d26c-0x8000d278
2, 4, 0, 0x80022cae-0x80022cb4
1, 213, 0, 0x8000bb5e-0x8000bbda
2, 5, 0, 0x8001ac10-0x8001ac12
4, 15, 32, 0x80028600-0x80028604
1, 209, 0, 0x8000b386-0x8000b404
2, 126.5, 83, 0x80019df0-0x80019e6a
7360, 1.0059782608695653, 44, 0x8000c6c6-0x8000c6c6
2, 41, 40, 0x8001a8c8-0x8001a8c8
2, 39, 40, 0x8001d97c-0x8001d980
1, 24, 0, 0x80010478-0x80010480
2, 5, 0, 0x80024f2c-0x80024f32
2, 4, 0, 0x8001daa8-0x8001daac
108, 59.47222222222222, 1671, 0x80016350-0x80016396
6, 3.5, 9, 0x8000fdd8-0x8000fdda
2, 6, 0, 0x8001f4ae-0x8001f4ba
2, 8, 0, 0x80025ca0-0x80025cac
34, 18.352941176470587, 216, 0x8000e0c8-0x8000e0e0
2, 78, 80, 0x8002623e-0x8002624c
322, 5.267080745341615, 1052, 0x8000fb5a-0x8000fb5c
4, 4.25, 9, 0x80010910-0x80010912
10, 21.8, 98, 0x8000bf98-0x8000bfc4
2, 46, 42, 0x80024986-0x8002498e
2, 85, 80, 0x800260b2-0x800260c2
145, 2.6, 87, 0x8000c944-0x8000c946
4, 16.75, 43, 0x80020ffa-0x80021004
2, 6.5, 3, 0x8001fc32-0x8001fc3c
4, 6, 0, 0x80013244-0x8001324c
4, 32, 40, 0x80021d74-0x80021d7e
14, 10.071428571428571, 15, 0x80022008-0x80022018
4, 9, 0, 0x80010924-0x8001092e
84, 36.69047619047619, 226, 0x8000c67c-0x8000c6c2
2, 56, 40, 0x8001ace6-0x8001ad06
2, 3, 0, 0x8002699e-0x800269a6
2, 101, 12, 0x800269c4-0x800269f4
6, 4.5, 15, 0x8000fdd2-0x8000fdd4
2, 6, 0, 0x8001baf0-0x8001baf4
4, 9, 0, 0x800203a8-0x800203b8
2, 101, 40, 0x8001cd7e-0x8001cd8e
4, 8, 0, 0x8002770e-0x8002771a
1, 7, 0, 0x8000e062-0x8000e074
6, 25.833333333333332, 137, 0x80016c40-0x80016c46
2, 43.5, 37, 0x80024c40-0x80024c4a
4, 2, 4, 0x8002772e-0x8002772e
2, 59, 40, 0x80024be0-0x80024c0a
6, 46, 180, 0x80021006-0x80021020
33, 10.878787878787879, 194, 0x80019504-0x80019506
2, 8, 0, 0x8001d64c-0x8001d662
1, 26, 0, 0x80015fc6-0x80015fd0
6, 28.333333333333332, 74, 0x80026eaa-0x80026eda
2, 4, 0, 0x8001cee6-0x8001cee6
125, 15.576, 322, 0x8001359e-0x800135b8
2, 65.5, 13, 0x80026d80-0x80026d82
69, 5.405797101449275, 166, 0x8000fbfe-0x8000fc02
2, 5, 0, 0x8001af76-0x8001af78
2, 45.5, 37, 0x8001c186-0x8001c196
1, 36, 0, 0x8001ecfe-0x8001ed04
16, 6.6875, 27, 0x80027572-0x80027578
2, 7, 4, 0x8001fe42-0x8001fe50
33, 19.575757575757574, 316, 0x80019fbe-0x80019fc6
4, 3.5, 6, 0x80027fa0-0x80027fa0
17, 1, 0, 0x8000bf7c-0x8000bf7c
1, 76, 0, 0x8001043a-0x80010444
2, 6.5, 3, 0x80024aa0-0x80024aaa
97, 1.2474226804123711, 24, 0x800149ae-0x800149ae
97, 8.092783505154639, 9, 0x80015256-0x8001525a
12, 2.25, 3, 0x80017b04-0x80017b06
2, 70, 6, 0x800269f8-0x80026a10
2, 56.5, 37, 0x8001f830-0x8001f86a
2, 8, 0, 0x80023746-0x80023756
2, 16.5, 17, 0x80020b9e-0x80020ba8
2, 99, 144, 0x8001a5bc-0x8001a5cc
2, 59, 50, 0x8001f890-0x8001f8a0
33, 2.1818181818181817, 39, 0x8001c746-0x8001c746
1, 212, 0, 0x8000b7b6-0x8000b81c
32, 24, 384, 0x800178b6-0x800178c8
6, 19.5, 9, 0x80014ec0-0x80014ec0
2, 5.5, 3, 0x80020c30-0x80020c38
2, 6.5, 3, 0x8001a9e2-0x8001a9ec
302, 21.02317880794702, 1215, 0x80010724-0x8001074a
3904, 11.640368852459016, 10308, 0x8000c9a2-0x8000c9bc
2, 13, 14, 0x8000df8c-0x8000df92
12, 4, 0, 0x800171ec-0x800171f6
2, 1, 0, 0x80020c2c-0x80020c2c
4, 5, 0, 0x80018146-0x80018152
4, 7, 0, 0x800272e2-0x800272ea
2, 2, 0, 0x8002668c-0x8002668e
2, 47, 40, 0x8001af40-0x8001af52
6, 4.5, 3, 0x80022634-0x8002263c
2, 6, 0, 0x8001acb0-0x8001acbc
2, 1, 0, 0x8001da96-0x8001da96
2, 13, 0, 0x8002010c-0x8002012a
2, 41, 6, 0x800152a4-0x800152ce
2, 8, 0, 0x8001a704-0x8001a712
10, 3.3, 3, 0x8000bf1c-0x8000bf22
4, 2, 0, 0x80018162-0x80018164
4, 92.75, 87, 0x80014d3a-0x80014d70
68, 8.25, 17, 0x80021f3a-0x80021f3e
14, 33.5, 273, 0x800175ea-0x80017600
2, 1, 0, 0x8002015e-0x8002015e
14, 25.285714285714285, 102, 0x80017dea-0x80017e12
4, 47.75, 131, 0x80010984-0x80010994
4, 3.5, 6, 0x80020502-0x80020504
2, 11, 0, 0x8001c222-0x8001c236
33, 20.03030303030303, 595, 0x8001e6da-0x8001e6da
91, 8.076923076923077, 98, 0x80010ec0-0x80010ed0
24, 31.291666666666668, 439, 0x8001087a-0x80010892
3, 3, 0, 0x8000ccaa-0x8000ccae
1, 50, 0, 0x8000e6f0-0x80000058
2, 9, 0, 0x800110a4-0x800110b6
4, 35.5, 74, 0x80018192-0x800181b8
2, 6, 0, 0x80024a64-0x80024a66
2, 7, 0, 0x80020296-0x8002029e
33, 8.212121212121213, 40, 0x8001952a-0x8001953a
3, 190.33333333333334, 136, 0x800111ba-0x80011232
2, 2.5, 3, 0x80020508-0x80020508
6, 18.5, 9, 0x80013712-0x8001373a
70, 10.8, 56, 0x8001fdce-0x8001fdea
8, 26.625, 125, 0x8001abd8-0x8001abf4
3, 27.666666666666668, 2, 0x8000ccc6-0x8000cce4
33, 10.909090909090908, 228, 0x80024e56-0x80024e56
6, 10.666666666666666, 34, 0x800126a2-0x800126b2
2, 1, 0, 0x80019e6e-0x80019e6e
2, 21, 0, 0x800125e2-0x800125fa
1, 10, 0, 0x8001a222-0x8001a22a
8, 23.5, 84, 0x80021d10-0x80021d24
