cell_id,family,pair,arm,solver,ok,solver_status,timed_out,returncode,makespan_pred_ms,num_operations,num_periodic_operations,total_busy_ms,wall_s,build_s,solve_s,mosek_time_s,mip_rel_gap,mip_best_obj,mip_best_bound,num_period_misses,worst_late_ms,util_CPU_P,util_CPU_E,busy_CPU_P_ms,busy_CPU_E_ms,n_CPU_P,n_CPU_E,hw_CPU_P,hw_CPU_E,failure_reason,error
base__networks_bimodal_gempair__greedy,bimodal,gempair,base,greedy,True,heuristic,,0,3627.6066590000005,379,224,3662.979604999973,4.291011333465576,,,,,,,0,0.0,0.5048755211527982,,3662.979604999973,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_bimodal_gempair__greedy_periodic,bimodal,gempair,base,greedy_periodic,True,heuristic,,0,3627.6066590000005,379,224,3662.979604999973,4.352144479751587,,,,,,,0,0.0,0.5048755211527982,,3662.979604999973,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_bimodal_gempair__decomposed,bimodal,gempair,base,decomposed,True,heuristic,,0,3627.6066590000005,379,224,3662.979604999973,3.6336331367492676,,,,,,,0,0.0,0.5048755211527982,,3662.979604999973,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_bimodal_gempair__milp,bimodal,gempair,base,milp,False,,False,1,,,,,695.6072471141815,,,,,,,,,,,,,0,0,,,out_of_memory_model_build,run failed (rc=1) or no schedule json
base__networks_bimodal_hetero__greedy,bimodal,hetero,base,greedy,False,heuristic,,1,,,,,0.8930680751800537,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_hetero__greedy_periodic,bimodal,hetero,base,greedy_periodic,False,heuristic,,1,,,,,1.386988878250122,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_hetero__decomposed,bimodal,hetero,base,decomposed,False,heuristic,,1,,,,,0.777843713760376,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_hetero__milp,bimodal,hetero,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_bimodal_quad__greedy,bimodal,quad,base,greedy,False,heuristic,,1,,,,,0.563244104385376,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_quad__greedy_periodic,bimodal,quad,base,greedy_periodic,False,heuristic,,1,,,,,1.2807903289794922,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_quad__decomposed,bimodal,quad,base,decomposed,False,heuristic,,1,,,,,1.0718629360198975,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_quad__milp,bimodal,quad,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_bimodal_rvvpair__greedy,bimodal,rvvpair,base,greedy,False,heuristic,,1,,,,,0.6283683776855469,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_rvvpair__greedy_periodic,bimodal,rvvpair,base,greedy_periodic,False,heuristic,,1,,,,,0.8324134349822998,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_rvvpair__decomposed,bimodal,rvvpair,base,decomposed,False,heuristic,,1,,,,,2.5046184062957764,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_bimodal_rvvpair__milp,bimodal,rvvpair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_control_mix_gempair__greedy,control_mix,gempair,base,greedy,True,heuristic,,0,62.769885999999985,274,119,78.61497999999996,3.856358289718628,,,,,,,0,0.0,0.6262157302627568,,78.61497999999997,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_gempair__greedy_periodic,control_mix,gempair,base,greedy_periodic,True,heuristic,,0,62.84480400000005,274,119,78.61497999999996,4.360100746154785,,,,,,,5,27.476774999999986,0.6254692114243837,,78.61497999999997,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_gempair__decomposed,control_mix,gempair,base,decomposed,True,heuristic,,0,62.397633000000035,274,119,78.61497999999996,2.2945556640625,,,,,,,0,0.0,0.6299516201199484,,78.61497999999996,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_gempair__milp,control_mix,gempair,base,milp,False,,True,-9,,,,,1200.7946934700012,,,,,,,,,,,,,0,0,,,wall_clock_timeout,run failed (rc=-9) or no schedule json
base__networks_control_mix_hetero__greedy,control_mix,hetero,base,greedy,True,heuristic,,0,47.98636100000001,253,98,48.768330000000006,2.6113524436950684,,,,,,,0,0.0,0.6477718325004889,0.36852381867422684,31.084212999999995,17.684116999999993,1,1,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_hetero__greedy_periodic,control_mix,hetero,base,greedy_periodic,True,heuristic,,0,45.99820400000002,253,98,49.273758,2.5693564414978027,,,,,,,7,4.686975,0.7309984537657161,0.3402120221911269,33.624615999999996,15.649141999999989,1,1,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_hetero__decomposed,control_mix,hetero,base,decomposed,True,heuristic,,0,46.03685800000002,253,98,51.12496,2.4615490436553955,,,,,,,0,0.0,0.7739916568589451,0.3365306989456141,35.632144,15.49281599999999,1,1,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_hetero__milp,control_mix,hetero,base,milp,True,optimal_inaccurate,False,0,126.56552200000158,295,140,76.62209699999998,975.6664936542511,800.7,120.5,120.38,0.042692179628508915,126.565522,121.162164,0,0.0,0.3129517610649092,0.2924429450857838,39.608903,37.01319400000002,1,1,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_quad__greedy,control_mix,quad,base,greedy,True,heuristic,,0,39.159679,232,77,46.033535000000015,3.9564552307128906,,,,,,,0,0.0,0.36520139759061876,0.22256561398268868,28.602339000000004,17.431196,2,2,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_quad__greedy_periodic,control_mix,quad,base,greedy_periodic,True,heuristic,,0,37.038920000000005,232,77,47.00046400000001,5.92618727684021,,,,,,,8,27.24936799999999,0.38320796070727764,0.25126604663418894,28.387218000000004,18.61324599999999,2,2,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_quad__decomposed,control_mix,quad,base,decomposed,True,heuristic,,0,37.283029000000006,232,77,46.033535000000015,2.4340786933898926,,,,,,,0,0.0,0.38358389550376926,0.2337685063088623,28.602339000000004,17.431195999999996,2,2,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_quad__milp,control_mix,quad,base,milp,False,,False,1,,,,,701.0234441757202,,,,,,,,,,,,,0,0,,,other,run failed (rc=1) or no schedule json
base__networks_control_mix_rvvpair__greedy,control_mix,rvvpair,base,greedy,True,heuristic,,0,111.150797,274,119,134.11948400000003,2.6816039085388184,,,,,,,0,0.0,,0.6033221876042868,,134.119484,0,2,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_rvvpair__greedy_periodic,control_mix,rvvpair,base,greedy_periodic,True,heuristic,,0,104.59515800000001,274,119,134.11948400000003,3.2836737632751465,,,,,,,9,54.211064000000015,,0.6411361986756597,,134.11948400000006,0,2,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_rvvpair__decomposed,control_mix,rvvpair,base,decomposed,True,heuristic,,0,109.603719,274,119,134.11948400000003,2.7580463886260986,,,,,,,0,0.0,,0.6118381986655034,,134.119484,0,2,gemmini_q31,V256D128_rvv,,
base__networks_control_mix_rvvpair__milp,control_mix,rvvpair,base,milp,False,,True,-9,,,,,1200.7840144634247,,,,,,,,,,,,,0,0,,,wall_clock_timeout,run failed (rc=-9) or no schedule json
base__networks_depth_chain_gempair__greedy,depth_chain,gempair,base,greedy,True,heuristic,,0,592.4161089999999,270,270,476.56674000000015,1.9378712177276611,,,,,,,0,0.0,0.40222297533776225,,476.56674000000004,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_gempair__greedy_periodic,depth_chain,gempair,base,greedy_periodic,True,heuristic,,0,592.4161089999999,270,270,476.56674000000015,2.280694007873535,,,,,,,0,0.0,0.40222297533776225,,476.56674000000004,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_gempair__decomposed,depth_chain,gempair,base,decomposed,True,heuristic,,0,592.4161089999999,270,270,476.56674000000015,2.4304418563842773,,,,,,,0,0.0,0.40222297533776236,,476.56674000000015,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_gempair__milp,depth_chain,gempair,base,milp,True,optimal,False,0,592.4260800000006,270,270,476.56674000000015,6.5233800411224365,3.453,0.1357,0.1,1.6830791784099775e-05,592.42608,592.416109,0,0.0,0.402216205606613,,476.56674,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_hetero__greedy,depth_chain,hetero,base,greedy,True,heuristic,,0,430.7280079999998,270,270,141.97618800000006,3.9974682331085205,,,,,,,0,0.0,0.07383750629004839,0.25578161613302847,31.803881999999998,110.17230599999996,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_hetero__greedy_periodic,depth_chain,hetero,base,greedy_periodic,True,heuristic,,0,430.7280079999998,270,270,141.97618800000006,2.490467071533203,,,,,,,0,0.0,0.07383750629004839,0.25578161613302847,31.803881999999998,110.17230599999996,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_hetero__decomposed,depth_chain,hetero,base,decomposed,True,heuristic,,0,430.5871559999998,270,270,142.05241600000014,3.046576738357544,,,,,,,0,0.0,0.07312762947346253,0.25677634936235766,31.487817999999994,110.56459799999996,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_hetero__milp,depth_chain,hetero,base,milp,True,optimal,False,0,430.5847039999998,270,270,143.2031270000001,3.5555827617645264,1.089,0.175,0.14,0.0,430.584704,430.584704,0,0.0,0.07639035872486544,0.25618793695003156,32.89251999999999,110.31060699999996,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_quad__greedy,depth_chain,quad,base,greedy,True,heuristic,,0,430.5847039999998,270,270,141.97618800000006,3.405661106109619,,,,,,,0,0.0,0.036931040169973166,0.1279333717344497,31.803881999999998,110.17230599999995,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_quad__greedy_periodic,depth_chain,quad,base,greedy_periodic,True,heuristic,,0,430.5847039999998,270,270,141.97618800000006,3.087679147720337,,,,,,,0,0.0,0.036931040169973166,0.1279333717344497,31.803881999999998,110.17230599999995,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_quad__decomposed,depth_chain,quad,base,decomposed,True,heuristic,,0,430.5847039999998,270,270,141.97618800000006,3.9011104106903076,,,,,,,0,0.0,0.036931040169973166,0.1279333717344497,31.803881999999994,110.17230599999995,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_quad__milp,depth_chain,quad,base,milp,True,optimal,False,0,430.58470400000004,270,270,147.5872720000001,6.485541582107544,3.95,0.1113,0.08,0.0,430.584704,430.584704,0,0.0,0.035965333547937635,0.1354147347974534,30.972244999999997,116.61502699999996,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_rvvpair__greedy,depth_chain,rvvpair,base,greedy,True,heuristic,,0,222.84635900000004,270,270,178.16572600000018,2.1801862716674805,,,,,,,0,0.0,,0.3997501390632998,,178.1657260000001,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_rvvpair__greedy_periodic,depth_chain,rvvpair,base,greedy_periodic,True,heuristic,,0,222.84635900000004,270,270,178.16572600000018,3.774822235107422,,,,,,,0,0.0,,0.3997501390632998,,178.1657260000001,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_rvvpair__decomposed,depth_chain,rvvpair,base,decomposed,True,heuristic,,0,222.84635900000004,270,270,178.16572600000018,2.633512020111084,,,,,,,0,0.0,,0.3997501390632998,,178.1657260000001,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_chain_rvvpair__milp,depth_chain,rvvpair,base,milp,True,optimal,False,0,222.84635900000015,270,270,178.16572600000018,4.8303422927856445,2.287,0.283,0.25,0.0,222.846359,222.846359,0,0.0,,0.3997501390632997,,178.16572600000015,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_gempair__greedy,depth_contended,gempair,base,greedy,True,heuristic,,0,248.225543,290,135,298.0167429999996,3.809641122817993,,,,,,,0,0.0,0.60029427148841,,298.01674299999996,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_gempair__greedy_periodic,depth_contended,gempair,base,greedy_periodic,True,heuristic,,0,288.11728400000015,290,135,298.0167429999996,4.5083839893341064,,,,,,,0,0.0,0.5171795646248,,298.01674299999985,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_gempair__decomposed,depth_contended,gempair,base,decomposed,True,heuristic,,0,237.794109,290,135,298.0167429999996,2.1941654682159424,,,,,,,0,0.0,0.6266276827740925,,298.01674299999996,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_gempair__milp,depth_contended,gempair,base,milp,False,,False,1,,,,,593.9832372665405,,,,,,,,,,,,,0,0,,,other,run failed (rc=1) or no schedule json
base__networks_depth_contended_hetero__greedy,depth_contended,hetero,base,greedy,True,heuristic,,0,109.80817899999998,290,135,112.96642100000005,2.4301602840423584,,,,,,,0,0.0,0.3895438062040898,0.6392176396987697,42.775096,70.19132499999999,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_hetero__greedy_periodic,depth_contended,hetero,base,greedy_periodic,True,heuristic,,0,111.54977799999998,290,135,112.96642100000005,4.416713714599609,,,,,,,0,0.0,0.3834619554330266,0.6292376933282647,42.775096,70.19132499999999,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_hetero__decomposed,depth_contended,hetero,base,decomposed,True,heuristic,,0,79.306301,290,135,126.78375200000009,2.912647008895874,,,,,,,0,0.0,0.7967892109858961,0.8018700430877488,63.190404999999984,63.59334699999998,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_hetero__milp,depth_contended,hetero,base,milp,False,,True,-9,,,,,1200.5332942008972,,,,,,,,,,,,,0,0,,,wall_clock_timeout,run failed (rc=-9) or no schedule json
base__networks_depth_contended_quad__greedy,depth_contended,quad,base,greedy,True,heuristic,,0,81.166472,290,135,113.16696800000003,5.033257484436035,,,,,,,0,0.0,0.2709508366952305,0.4261779482050176,43.984246999999996,69.18272100000002,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_quad__greedy_periodic,depth_contended,quad,base,greedy_periodic,True,heuristic,,0,104.10273399999997,290,135,113.72714700000004,4.179492950439453,,,,,,,0,0.0,0.2002005682194668,0.3460249852804057,41.682853,72.04429399999997,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_quad__decomposed,depth_contended,quad,base,decomposed,True,heuristic,,0,70.612704,290,135,113.02700800000004,2.411008358001709,,,,,,,0,0.0,0.30948309244750066,0.4908474543051062,43.706875999999994,69.32013199999997,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_quad__milp,depth_contended,quad,base,milp,False,,False,1,,,,,421.1734218597412,,,,,,,,,,,,,0,0,,,other,run failed (rc=1) or no schedule json
base__networks_depth_contended_rvvpair__greedy,depth_contended,rvvpair,base,greedy,True,heuristic,,0,119.01740399999997,290,135,198.476053,2.8365089893341064,,,,,,,0,0.0,,0.8338110491806731,,198.476053,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_rvvpair__greedy_periodic,depth_contended,rvvpair,base,greedy_periodic,True,heuristic,,0,174.53762399999997,290,135,198.476053,2.82610821723938,,,,,,,2,40.36062399999997,,0.568576701261844,,198.47605300000006,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_rvvpair__decomposed,depth_contended,rvvpair,base,decomposed,True,heuristic,,0,111.69827199999997,290,135,198.476053,2.086289882659912,,,,,,,0,0.0,,0.8884472850215624,,198.47605299999998,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_contended_rvvpair__milp,depth_contended,rvvpair,base,milp,False,,False,1,,,,,587.1776568889618,,,,,,,,,,,,,0,0,,,other,run failed (rc=1) or no schedule json
base__networks_depth_nav_gempair__greedy,depth_nav,gempair,base,greedy,True,heuristic,,0,592.4161089999999,382,382,484.7595720000008,2.742410898208618,,,,,,,0,0.0,0.40913773666475417,,484.7595720000005,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_gempair__greedy_periodic,depth_nav,gempair,base,greedy_periodic,True,heuristic,,0,592.4161089999999,382,382,484.7595720000008,2.797553062438965,,,,,,,0,0.0,0.40913773666475417,,484.7595720000005,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_gempair__decomposed,depth_nav,gempair,base,decomposed,True,heuristic,,0,592.4161089999999,382,382,484.7595720000008,2.753812074661255,,,,,,,0,0.0,0.4091377366647543,,484.7595720000006,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_gempair__milp,depth_nav,gempair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_depth_nav_hetero__greedy,depth_nav,hetero,base,greedy,True,heuristic,,0,430.7280079999998,382,382,152.1047040000006,2.805593490600586,,,,,,,0,0.0,0.09942299364010714,0.25371100548446307,42.824268,109.28043599999981,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_hetero__greedy_periodic,depth_nav,hetero,base,greedy_periodic,True,heuristic,,0,430.7280079999998,382,382,152.1047040000006,2.804288864135742,,,,,,,0,0.0,0.09942299364010714,0.25371100548446307,42.824268,109.28043599999981,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_hetero__decomposed,depth_nav,hetero,base,decomposed,True,heuristic,,0,430.5871559999998,382,382,163.52766600000064,2.6030678749084473,,,,,,,0,0.0,0.12736167402076443,0.2524166443088234,54.84030100000002,108.6873649999998,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_hetero__milp,depth_nav,hetero,base,milp,True,optimal,False,0,430.5847039999997,382,382,165.0637999999999,709.3286790847778,672.8,1.29,1.18,0.0,430.584704,430.584704,0,0.0,0.06972161277702985,0.3136264218061963,30.021059999999995,135.0427400000001,1,1,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_quad__greedy,depth_nav,quad,base,greedy,True,heuristic,,0,430.5847039999998,382,382,144.3450360000006,4.433814287185669,,,,,,,0,0.0,0.036931040169973166,0.13068410576888476,31.803881999999998,112.54115399999982,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_quad__greedy_periodic,depth_nav,quad,base,greedy_periodic,True,heuristic,,0,430.5847039999998,382,382,144.3450360000006,4.442288160324097,,,,,,,0,0.0,0.036931040169973166,0.13068410576888476,31.803881999999998,112.54115399999982,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_quad__decomposed,depth_nav,quad,base,decomposed,True,heuristic,,0,430.5847039999998,382,382,144.3450360000006,3.379964590072632,,,,,,,0,0.0,0.036931040169973166,0.13068410576888476,31.803881999999994,112.54115399999982,2,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_quad__milp,depth_nav,quad,base,milp,False,,False,1,,,,,539.4868972301483,,,,,,,,,,,,,0,0,,,out_of_memory_model_build,run failed (rc=1) or no schedule json
base__networks_depth_nav_rvvpair__greedy,depth_nav,rvvpair,base,greedy,True,heuristic,,0,222.84635900000004,382,382,180.5345740000007,3.2557358741760254,,,,,,,0,0.0,,0.405065119327349,,180.53457400000053,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_rvvpair__greedy_periodic,depth_nav,rvvpair,base,greedy_periodic,True,heuristic,,0,222.84635900000004,382,382,180.5345740000007,3.2527668476104736,,,,,,,0,0.0,,0.405065119327349,,180.53457400000053,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_rvvpair__decomposed,depth_nav,rvvpair,base,decomposed,True,heuristic,,0,222.84635900000004,382,382,180.5345740000007,2.7968554496765137,,,,,,,0,0.0,,0.40506511932734895,,180.5345740000005,0,2,gemmini_q31,V256D128_rvv,,
base__networks_depth_nav_rvvpair__milp,depth_nav,rvvpair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_perception_heavy_gempair__greedy,perception_heavy,gempair,base,greedy,False,heuristic,,1,,,,,0.4165318012237549,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_gempair__greedy_periodic,perception_heavy,gempair,base,greedy_periodic,False,heuristic,,1,,,,,0.4196138381958008,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_gempair__decomposed,perception_heavy,gempair,base,decomposed,False,heuristic,,1,,,,,0.41596007347106934,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_gempair__milp,perception_heavy,gempair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_perception_heavy_hetero__greedy,perception_heavy,hetero,base,greedy,False,heuristic,,1,,,,,0.41815996170043945,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_hetero__greedy_periodic,perception_heavy,hetero,base,greedy_periodic,False,heuristic,,1,,,,,0.4233832359313965,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_hetero__decomposed,perception_heavy,hetero,base,decomposed,False,heuristic,,1,,,,,0.42847609519958496,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_hetero__milp,perception_heavy,hetero,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_perception_heavy_quad__greedy,perception_heavy,quad,base,greedy,False,heuristic,,1,,,,,0.4146697521209717,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_quad__greedy_periodic,perception_heavy,quad,base,greedy_periodic,False,heuristic,,1,,,,,0.41991400718688965,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_quad__decomposed,perception_heavy,quad,base,decomposed,False,heuristic,,1,,,,,0.41777753829956055,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_quad__milp,perception_heavy,quad,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_perception_heavy_rvvpair__greedy,perception_heavy,rvvpair,base,greedy,False,heuristic,,1,,,,,0.4226248264312744,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_rvvpair__greedy_periodic,perception_heavy,rvvpair,base,greedy_periodic,False,heuristic,,1,,,,,0.41933488845825195,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_rvvpair__decomposed,perception_heavy,rvvpair,base,decomposed,False,heuristic,,1,,,,,0.41913723945617676,,,,,,,,,,,,,0,0,,,missing_profile_data,run failed (rc=1) or no schedule json
base__networks_perception_heavy_rvvpair__milp,perception_heavy,rvvpair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_saturation_gempair__greedy,saturation,gempair,base,greedy,True,heuristic,,0,170.99422399999997,393,238,208.624247,3.7969768047332764,,,,,,,2,2.360155999999982,0.610033023688567,,208.62424700000025,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_saturation_gempair__greedy_periodic,saturation,gempair,base,greedy_periodic,True,heuristic,,0,160.72823700000006,393,238,208.624247,4.5727379322052,,,,,,,13,102.20220799999998,0.6489968747681844,,208.6242470000002,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_saturation_gempair__decomposed,saturation,gempair,base,decomposed,True,heuristic,,0,169.92730399999996,393,238,208.624247,3.153542995452881,,,,,,,0,0.0,0.6138632288310776,,208.6242470000001,,2,0,gemmini_q31,V256D128_rvv,,
base__networks_saturation_gempair__milp,saturation,gempair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_saturation_hetero__greedy,saturation,hetero,base,greedy,True,heuristic,,0,120.806969,393,238,127.30851799999971,3.571065664291382,,,,,,,0,0.0,0.7099234150970215,0.34389425000804424,85.76369600000001,41.544822000000046,1,1,gemmini_q31,V256D128_rvv,,
base__networks_saturation_hetero__greedy_periodic,saturation,hetero,base,greedy_periodic,True,heuristic,,0,111.90778900000001,393,238,124.62604099999962,3.872905731201172,,,,,,,17,39.465066,0.6498054929849428,0.46384389740735543,72.71829599999997,51.907744999999984,1,1,gemmini_q31,V256D128_rvv,,
base__networks_saturation_hetero__decomposed,saturation,hetero,base,decomposed,True,heuristic,,0,136.65840199999997,393,238,140.21744599999988,2.7925941944122314,,,,,,,0,0.0,0.6757792470015859,0.35026411328884166,92.350912,47.86653400000005,1,1,gemmini_q31,V256D128_rvv,,
base__networks_saturation_hetero__milp,saturation,hetero,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_saturation_quad__greedy,saturation,quad,base,greedy,True,heuristic,,0,92.43968900000002,372,217,118.03733899999972,6.333898305892944,,,,,,,0,0.0,0.3361596662230224,0.30229628422916943,62.148990000000005,55.88834900000006,2,2,gemmini_q31,V256D128_rvv,,
base__networks_saturation_quad__greedy_periodic,saturation,quad,base,greedy_periodic,True,heuristic,,0,92.75808099999998,372,217,122.72966299999965,9.941136360168457,,,,,,,19,62.23151700000001,0.36980346758143906,0.2917543270434844,68.60451999999998,54.12514300000002,2,2,gemmini_q31,V256D128_rvv,,
base__networks_saturation_quad__decomposed,saturation,quad,base,decomposed,True,heuristic,,0,90.561864,372,217,117.68821799999972,3.678945541381836,,,,,,,0,0.0,0.3525387684158092,0.29722821297052854,63.85313600000002,53.835082000000085,2,2,gemmini_q31,V256D128_rvv,,
base__networks_saturation_quad__milp,saturation,quad,base,milp,False,,False,1,,,,,426.07279920578003,,,,,,,,,,,,,0,0,,,other,run failed (rc=1) or no schedule json
base__networks_saturation_rvvpair__greedy,saturation,rvvpair,base,greedy,True,heuristic,,0,248.06685299999998,393,238,290.5508850000004,4.0226311683654785,,,,,,,0,0.0,,0.5856302071119508,,290.5508849999997,0,2,gemmini_q31,V256D128_rvv,,
base__networks_saturation_rvvpair__greedy_periodic,saturation,rvvpair,base,greedy_periodic,True,heuristic,,0,221.59879300000006,393,238,290.5508850000004,5.241703510284424,,,,,,,10,85.29333299999999,,0.6555786723080204,,290.55088499999977,0,2,gemmini_q31,V256D128_rvv,,
base__networks_saturation_rvvpair__decomposed,saturation,rvvpair,base,decomposed,True,heuristic,,0,248.06685299999998,393,238,290.5508850000004,3.148461103439331,,,,,,,0,0.0,,0.5856302071119512,,290.5508849999999,0,2,gemmini_q31,V256D128_rvv,,
base__networks_saturation_rvvpair__milp,saturation,rvvpair,base,milp,False,,,,,,,,,,,,,,,,,,,,,0,0,,,not_attempted_budget,not_attempted_budget
base__networks_scale_ladder_gempair__greedy,scale_ladder,gempair,base,greedy,True,heuristic,,0,128.845742,126,0,138.89655499999998,1.5245647430419922,,,,,,,0,0.0,0.5390032795961547,,138.89655500000003,,2,0,gemmini_q31,V256D128_rvv,,
